"SAMPLE","CASEID","IDHSPID","IDHSHID","HHID","HHNUM","PSU","STRATA","DOMAIN","PERWEIGHT","DVWEIGHT","URBAN","CLUSTERNO","DISTRICT","RESIDENT","ELECTRCHH","COOKFUEL","HUSJOB","EDUCLVL","SAMPLESTR","DHSID"
2884,"           1317  3","   2884        1317  3","   2884        1317","           1317",17,13,139,10,0.51314,,2,13,4,1,0,530,99,0,"2884","GH200300000013"
2884,"           1317  6","   2884        1317  6","   2884        1317","           1317",17,13,139,10,0.51314,,2,13,4,1,0,530,40,0,"2884","GH200300000013"
2884,"           1319  1","   2884        1319  1","   2884        1319","           1319",19,13,139,10,0.51314,,2,13,4,1,0,530,40,1,"2884","GH200300000013"
2884,"           1320  3","   2884        1320  3","   2884        1320","           1320",20,13,139,10,0.51314,,2,13,4,1,0,530,40,0,"2884","GH200300000013"
2884,"           14 1  2","   2884        14 1  2","   2884        14 1","           14 1",1,14,83,6,1.071097,,1,14,10,1,1,520,50,0,"2884","GH200300000014"
2884,"           14 1  4","   2884        14 1  4","   2884        14 1","           14 1",1,14,83,6,1.071097,,1,14,10,1,1,520,99,0,"2884","GH200300000014"
2884,"           14 2  2","   2884        14 2  2","   2884        14 2","           14 2",2,14,83,6,1.071097,,1,14,10,1,1,520,32,1,"2884","GH200300000014"
2884,"           14 3  2","   2884        14 3  2","   2884        14 3","           14 3",3,14,83,6,1.071097,,1,14,10,1,0,520,32,0,"2884","GH200300000014"
2884,"           14 5  2","   2884        14 5  2","   2884        14 5","           14 5",5,14,83,6,1.071097,,1,14,10,1,1,220,32,2,"2884","GH200300000014"
2884,"           14 8  2","   2884        14 8  2","   2884        14 8","           14 8",8,14,83,6,1.071097,,1,14,10,1,1,520,61,2,"2884","GH200300000014"
2884,"           1414  2","   2884        1414  2","   2884        1414","           1414",14,14,83,6,1.071097,,1,14,10,1,1,220,61,2,"2884","GH200300000014"
2884,"           1416  1","   2884        1416  1","   2884        1416","           1416",16,14,83,6,1.071097,,1,14,10,1,1,520,99,2,"2884","GH200300000014"
2884,"           1418  2","   2884        1418  2","   2884        1418","           1418",18,14,83,6,1.071097,,1,14,10,1,1,520,61,2,"2884","GH200300000014"
2884,"           15 3  3","   2884        15 3  3","   2884        15 3","           15 3",3,15,147,5,0.702463,,2,15,5,1,0,530,40,0,"2884","GH200300000015"
2884,"           15 3  4","   2884        15 3  4","   2884        15 3","           15 3",3,15,147,5,0.702463,,2,15,5,1,0,530,99,1,"2884","GH200300000015"
2884,"           15 7  2","   2884        15 7  2","   2884        15 7","           15 7",7,15,147,5,0.702463,,2,15,5,1,0,530,40,2,"2884","GH200300000015"
2884,"           15 8  2","   2884        15 8  2","   2884        15 8","           15 8",8,15,147,5,0.702463,,2,15,5,1,0,530,32,2,"2884","GH200300000015"
2884,"           1511  2","   2884        1511  2","   2884        1511","           1511",11,15,147,5,0.702463,,2,15,5,1,0,530,40,2,"2884","GH200300000015"
2884,"           1511  3","   2884        1511  3","   2884        1511","           1511",11,15,147,5,0.702463,,2,15,5,1,0,530,99,2,"2884","GH200300000015"
2884,"           1512  5","   2884        1512  5","   2884        1512","           1512",12,15,147,5,0.702463,,2,15,5,1,0,530,61,2,"2884","GH200300000015"
2884,"           1513  2","   2884        1513  2","   2884        1513","           1513",13,15,147,5,0.702463,,2,15,5,1,0,530,40,2,"2884","GH200300000015"
2884,"           1513  8","   2884        1513  8","   2884        1513","           1513",13,15,147,5,0.702463,,2,15,5,2,0,530,99,1,"2884","GH200300000015"
2884,"           1515  2","   2884        1515  2","   2884        1515","           1515",15,15,147,5,0.702463,,2,15,5,1,0,530,40,2,"2884","GH200300000015"
2884,"           1516  2","   2884        1516  2","   2884        1516","           1516",16,15,147,5,0.702463,,2,15,5,1,0,530,61,1,"2884","GH200300000015"
2884,"           1517  1","   2884        1517  1","   2884        1517","           1517",17,15,147,5,0.702463,,2,15,5,1,0,530,40,0,"2884","GH200300000015"
2884,"           1520  2","   2884        1520  2","   2884        1520","           1520",20,15,147,5,0.702463,,2,15,5,1,0,530,40,2,"2884","GH200300000015"
2884,"           1520  4","   2884        1520  4","   2884        1520","           1520",20,15,147,5,0.702463,,2,15,5,1,0,530,99,1,"2884","GH200300000015"
2884,"           16 2  1","   2884        16 2  1","   2884        16 2","           16 2",2,16,34,6,0.9215,,2,16,6,1,1,220,31,2,"2884","GH200300000016"
2884,"           16 6  1","   2884        16 6  1","   2884        16 6","           16 6",6,16,34,6,0.9215,,2,16,6,1,1,530,20,1,"2884","GH200300000016"
2884,"           16 8  1","   2884        16 8  1","   2884        16 8","           16 8",8,16,34,6,0.9215,,2,16,6,1,1,530,61,1,"2884","GH200300000016"
2884,"           16 8  7","   2884        16 8  7","   2884        16 8","           16 8",8,16,34,6,0.9215,,2,16,6,1,1,530,99,1,"2884","GH200300000016"
2884,"           1610  2","   2884        1610  2","   2884        1610","           1610",10,16,34,6,0.9215,,2,16,6,1,1,530,61,0,"2884","GH200300000016"
2884,"           1611  1","   2884        1611  1","   2884        1611","           1611",11,16,34,6,0.9215,,2,16,6,1,1,530,40,0,"2884","GH200300000016"
2884,"           1611  2","   2884        1611  2","   2884        1611","           1611",11,16,34,6,0.9215,,2,16,6,1,1,530,99,2,"2884","GH200300000016"
2884,"           1612  2","   2884        1612  2","   2884        1612","           1612",12,16,34,6,0.9215,,2,16,6,1,0,530,40,2,"2884","GH200300000016"
2884,"           1614  1","   2884        1614  1","   2884        1614","           1614",14,16,34,6,0.9215,,2,16,6,1,0,530,31,2,"2884","GH200300000016"
2884,"           1617  3","   2884        1617  3","   2884        1617","           1617",17,16,34,6,0.9215,,2,16,6,1,1,530,20,2,"2884","GH200300000016"
2884,"           17 1  1","   2884        17 1  1","   2884        17 1","           17 1",1,17,168,6,1.358817,,2,17,14,1,0,530,20,0,"2884","GH200300000017"
2884,"           17 3  2","   2884        17 3  2","   2884        17 3","           17 3",3,17,168,6,1.358817,,2,17,14,1,0,530,61,2,"2884","GH200300000017"
2884,"           17 4  2","   2884        17 4  2","   2884        17 4","           17 4",4,17,168,6,1.358817,,2,17,14,1,1,520,20,2,"2884","GH200300000017"
2884,"           1711  2","   2884        1711  2","   2884        1711","           1711",11,17,168,6,1.358817,,2,17,14,1,1,530,61,2,"2884","GH200300000017"
2884,"           1713  3","   2884        1713  3","   2884        1713","           1713",13,17,168,6,1.358817,,2,17,14,1,0,530,99,1,"2884","GH200300000017"
2884,"           1714  3","   2884        1714  3","   2884        1714","           1714",14,17,168,6,1.358817,,2,17,14,1,1,220,99,2,"2884","GH200300000017"
2884,"           1715  1","   2884        1715  1","   2884        1715","           1715",15,17,168,6,1.358817,,2,17,14,1,0,530,61,1,"2884","GH200300000017"
2884,"           1719  2","   2884        1719  2","   2884        1719","           1719",19,17,168,6,1.358817,,2,17,14,1,1,520,20,2,"2884","GH200300000017"
2884,"           1720  1","   2884        1720  1","   2884        1720","           1720",20,17,168,6,1.358817,,2,17,14,1,0,530,32,2,"2884","GH200300000017"
2884,"           18 1  2","   2884        18 1  2","   2884        18 1","           18 1",1,18,28,4,1.228614,,2,18,11,1,0,530,40,1,"2884","GH200300000018"
2884,"           18 1  5","   2884        18 1  5","   2884        18 1","           18 1",1,18,28,4,1.228614,,2,18,11,1,0,530,99,0,"2884","GH200300000018"
2884,"           18 2  1","   2884        18 2  1","   2884        18 2","           18 2",2,18,28,4,1.228614,,2,18,11,1,0,520,40,1,"2884","GH200300000018"
2884,"           18 3  2","   2884        18 3  2","   2884        18 3","           18 3",3,18,28,4,1.228614,,2,18,11,1,0,530,40,1,"2884","GH200300000018"
2884,"           18 4  2","   2884        18 4  2","   2884        18 4","           18 4",4,18,28,4,1.228614,,2,18,11,1,0,530,32,2,"2884","GH200300000018"
2884,"           18 6  2","   2884        18 6  2","   2884        18 6","           18 6",6,18,28,4,1.228614,,2,18,11,1,0,530,20,0,"2884","GH200300000018"
2884,"           18 7  2","   2884        18 7  2","   2884        18 7","           18 7",7,18,28,4,1.228614,,2,18,11,1,0,530,61,2,"2884","GH200300000018"
2884,"           18 8  4","   2884        18 8  4","   2884        18 8","           18 8",8,18,28,4,1.228614,,2,18,11,1,0,530,99,2,"2884","GH200300000018"
2884,"           1814  2","   2884        1814  2","   2884        1814","           1814",14,18,28,4,1.228614,,2,18,11,1,0,530,99,2,"2884","GH200300000018"
2884,"           1814  4","   2884        1814  4","   2884        1814","           1814",14,18,28,4,1.228614,,2,18,11,1,0,530,99,2,"2884","GH200300000018"
2884,"           1815  2","   2884        1815  2","   2884        1815","           1815",15,18,28,4,1.228614,,2,18,11,1,0,520,40,2,"2884","GH200300000018"
2884,"           1816  6","   2884        1816  6","   2884        1816","           1816",16,18,28,4,1.228614,,2,18,11,1,0,530,40,0,"2884","GH200300000018"
2884,"           1817  2","   2884        1817  2","   2884        1817","           1817",17,18,28,4,1.228614,,2,18,11,1,0,520,40,1,"2884","GH200300000018"
2884,"           1820  2","   2884        1820  2","   2884        1820","           1820",20,18,28,4,1.228614,,2,18,11,1,0,530,61,2,"2884","GH200300000018"
2884,"           19 2  7","   2884        19 2  7","   2884        19 2","           19 2",2,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           19 3  2","   2884        19 3  2","   2884        19 3","           19 3",3,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           19 5  1","   2884        19 5  1","   2884        19 5","           19 5",5,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           19 5  2","   2884        19 5  2","   2884        19 5","           19 5",5,19,194,10,0.364961,,2,19,3,1,0,530,50,0,"2884","GH200300000019"
2884,"           19 7  2","   2884        19 7  2","   2884        19 7","           19 7",7,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           19 9  2","   2884        19 9  2","   2884        19 9","           19 9",9,19,194,10,0.364961,,2,19,3,1,1,530,40,0,"2884","GH200300000019"
2884,"           1910  2","   2884        1910  2","   2884        1910","           1910",10,19,194,10,0.364961,,2,19,3,1,0,520,40,0,"2884","GH200300000019"
2884,"           1910  7","   2884        1910  7","   2884        1910","           1910",10,19,194,10,0.364961,,2,19,3,1,0,520,98,0,"2884","GH200300000019"
2884,"           1910  8","   2884        1910  8","   2884        1910","           1910",10,19,194,10,0.364961,,2,19,3,1,0,520,31,1,"2884","GH200300000019"
2884,"           1912  5","   2884        1912  5","   2884        1912","           1912",12,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           1914  6","   2884        1914  6","   2884        1914","           1914",14,19,194,10,0.364961,,2,19,3,1,0,530,99,0,"2884","GH200300000019"
2884,"           1915  4","   2884        1915  4","   2884        1915","           1915",15,19,194,10,0.364961,,2,19,3,1,0,530,40,1,"2884","GH200300000019"
2884,"           1916  5","   2884        1916  5","   2884        1916","           1916",16,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           1916 11","   2884        1916 11","   2884        1916","           1916",16,19,194,10,0.364961,,2,19,3,1,0,530,20,0,"2884","GH200300000019"
2884,"           1918  3","   2884        1918  3","   2884        1918","           1918",18,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           1919  4","   2884        1919  4","   2884        1919","           1919",19,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           1920  2","   2884        1920  2","   2884        1920","           1920",20,19,194,10,0.364961,,2,19,3,1,0,530,40,0,"2884","GH200300000019"
2884,"           1920  3","   2884        1920  3","   2884        1920","           1920",20,19,194,10,0.364961,,2,19,3,1,0,530,99,2,"2884","GH200300000019"
2884,"           1920  4","   2884        1920  4","   2884        1920","           1920",20,19,194,10,0.364961,,2,19,3,1,0,530,99,2,"2884","GH200300000019"
2884,"           20 3  2","   2884        20 3  2","   2884        20 3","           20 3",3,20,90,7,1.29837,,1,20,9,1,1,520,32,2,"2884","GH200300000020"
2884,"           20 4  1","   2884        20 4  1","   2884        20 4","           20 4",4,20,90,7,1.29837,,1,20,9,1,1,520,61,2,"2884","GH200300000020"
2884,"           20 5  1","   2884        20 5  1","   2884        20 5","           20 5",5,20,90,7,1.29837,,1,20,9,1,1,520,20,2,"2884","GH200300000020"
2884,"           20 5  2","   2884        20 5  2","   2884        20 5","           20 5",5,20,90,7,1.29837,,1,20,9,1,1,520,61,2,"2884","GH200300000020"
2884,"           20 5  3","   2884        20 5  3","   2884        20 5","           20 5",5,20,90,7,1.29837,,1,20,9,1,1,520,20,2,"2884","GH200300000020"
2884,"           20 6  2","   2884        20 6  2","   2884        20 6","           20 6",6,20,90,7,1.29837,,1,20,9,1,0,530,61,2,"2884","GH200300000020"
2884,"           20 7  1","   2884        20 7  1","   2884        20 7","           20 7",7,20,90,7,1.29837,,1,20,9,1,1,520,40,2,"2884","GH200300000020"
2884,"           20 7  4","   2884        20 7  4","   2884        20 7","           20 7",7,20,90,7,1.29837,,1,20,9,1,1,520,99,0,"2884","GH200300000020"
2884,"           20 9  2","   2884        20 9  2","   2884        20 9","           20 9",9,20,90,7,1.29837,,1,20,9,1,1,520,32,2,"2884","GH200300000020"
2884,"           2010  1","   2884        2010  1","   2884        2010","           2010",10,20,90,7,1.29837,,1,20,9,1,1,520,61,2,"2884","GH200300000020"
2884,"           2011  2","   2884        2011  2","   2884        2011","           2011",11,20,90,7,1.29837,,1,20,9,1,1,520,32,2,"2884","GH200300000020"
2884,"           2012  1","   2884        2012  1","   2884        2012","           2012",12,20,90,7,1.29837,,1,20,9,1,1,220,61,2,"2884","GH200300000020"
2884,"           2013  2","   2884        2013  2","   2884        2013","           2013",13,20,90,7,1.29837,,1,20,9,1,1,220,32,2,"2884","GH200300000020"
2884,"           2014  2","   2884        2014  2","   2884        2014","           2014",14,20,90,7,1.29837,,1,20,9,1,1,520,61,2,"2884","GH200300000020"
2884,"           2016  2","   2884        2016  2","   2884        2016","           2016",16,20,90,7,1.29837,,1,20,9,1,1,520,32,3,"2884","GH200300000020"
2884,"           2018  1","   2884        2018  1","   2884        2018","           2018",18,20,90,7,1.29837,,1,20,9,1,1,530,40,2,"2884","GH200300000020"
2884,"           2018  2","   2884        2018  2","   2884        2018","           2018",18,20,90,7,1.29837,,1,20,9,1,1,530,99,2,"2884","GH200300000020"
2884,"           2019  2","   2884        2019  2","   2884        2019","           2019",19,20,90,7,1.29837,,1,20,9,1,1,220,61,3,"2884","GH200300000020"
2884,"           21 1  1","   2884        21 1  1","   2884        21 1","           21 1",1,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           21 2  2","   2884        21 2  2","   2884        21 2","           21 2",2,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           21 3  2","   2884        21 3  2","   2884        21 3","           21 3",3,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           21 4  2","   2884        21 4  2","   2884        21 4","           21 4",4,21,167,9,0.393398,,2,21,4,1,0,530,40,1,"2884","GH200300000021"
2884,"           21 7  2","   2884        21 7  2","   2884        21 7","           21 7",7,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           21 8  2","   2884        21 8  2","   2884        21 8","           21 8",8,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           21 9  2","   2884        21 9  2","   2884        21 9","           21 9",9,21,167,9,0.393398,,2,21,4,1,1,530,40,0,"2884","GH200300000021"
2884,"           2111  2","   2884        2111  2","   2884        2111","           2111",11,21,167,9,0.393398,,2,21,4,1,0,530,61,1,"2884","GH200300000021"
2884,"           2112  2","   2884        2112  2","   2884        2112","           2112",12,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           2114  2","   2884        2114  2","   2884        2114","           2114",14,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           2115  2","   2884        2115  2","   2884        2115","           2115",15,21,167,9,0.393398,,2,21,4,1,0,530,99,0,"2884","GH200300000021"
2884,"           2115  3","   2884        2115  3","   2884        2115","           2115",15,21,167,9,0.393398,,2,21,4,1,0,530,99,0,"2884","GH200300000021"
2884,"           2116  1","   2884        2116  1","   2884        2116","           2116",16,21,167,9,0.393398,,2,21,4,1,0,530,40,1,"2884","GH200300000021"
2884,"           2117  1","   2884        2117  1","   2884        2117","           2117",17,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           2119  2","   2884        2119  2","   2884        2119","           2119",19,21,167,9,0.393398,,2,21,4,1,0,530,40,0,"2884","GH200300000021"
2884,"           22 1  2","   2884        22 1  2","   2884        22 1","           22 1",1,22,17,9,0.453454,,1,22,4,1,1,530,20,2,"2884","GH200300000022"
2884,"           22 1  3","   2884        22 1  3","   2884        22 1","           22 1",1,22,17,9,0.453454,,1,22,4,1,1,530,99,2,"2884","GH200300000022"
2884,"           22 1  4","   2884        22 1  4","   2884        22 1","           22 1",1,22,17,9,0.453454,,1,22,4,1,1,530,99,2,"2884","GH200300000022"
