DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
GH201400000272,GHGE71FL,GH,2014,272,GH2014DHS,214646.9844,244032.125,275062.375,601.3244282,683.2425717,776.7783793,875.5507328,5925.607527,0.052554061,0.063465455,0.078973686,4,2319.1,2287.4,2369.4,2511.5,2599.7,2551.3,2629.9,38.37365591,9.0,0.122476569,0.137295466,0.501820776,0.548236847,0.435591284,0.494598611,0.266373332,2.377660608,1855.696237,123493.7592,79924.54357,40391.63962,1197.6,955.9,1116.8,1193.3,1002.2,1320.3,901.4,0.018259263807727445,0,0,0,30.56999969,25.70825005,26.84799957,30.28174973,27.63899994,26.29500008,27.3844986,31.44549942,29.10400009,28.23724937,27.65100098,26.3730011,37.11021505,98529.875,110119.7266,122392.9531,134038.2656,313.630333,350.5219764,389.5888697,426.6570507
GH201400000273,GHGE71FL,GH,2014,273,GH2014DHS,18284.95313,20788.16016,23431.50781,51.224522,58.2028135,66.17076895,74.58480584,10413.12603,0.00135027,0.002764186,0.003587903,-9999,4112.9,4163.7,4234.3,4117,4224.6,4266,4268.9,19.2630137,12.0,0.184726766,0.245206282,0.676152486,0.63917675,0.633141772,0.530867958,0.420747058,0.015017907,1587.975342,25410.40217,43822.8982,42488.03481,1542.1,1508,1695.8,1284.6,1549.1,1813,1309.7,1.2153975813356164,0,0,0,27.50125122,24.4375,26.44449997,27.50925064,26.50125122,24.92074966,25.88325119,27.68899918,27.07024956,26.70075035,26.0292511,25.29375076,328.6136986,18666.07813,19942.11328,21171.80273,22133.69336,59.41597205,63.47771808,67.39194117,70.45373414
GH201400000274,GHGE71FL,GH,2014,274,GH2014DHS,6470.224121,7355.99707,8291.359375,453.1514638,514.8840759,585.3716475,659.8054147,8515.625,0.0833755,0.172574373,0.354511371,-9999,3783,3835,3926,4139,4455,4596,4634,56.5,11.0,0.050491547,0.112226958,0.54572586,0.471651524,0.286557436,0.413686544,0.323560148,3.343329068,1493.25,24734.32462,63739.1691,108849.5195,1257,971,1407,1049,1220,1437,1058,0.0566006563603878,1,1,3,27.68799973,24.69799995,26.95599937,27.56399918,26.72200012,25.08500099,26.05900002,27.77499962,27.3029995,26.96299934,26.31100082,25.67099953,7.0625,3790.334961,4258.772461,4755.026367,5227.903809,301.6252725,338.9023443,378.3929754,416.0233666
GH201400000275,GHGE71FL,GH,2014,275,GH2014DHS,14141.85547,16124.30078,18270.44141,39.51316768,45.01492405,51.32524346,58.15662126,5383.358839,4.07E-05,0.000241449,0.00039608,5,2305.2,2304,2394.4,2508.8,2668.9,2629.7,2626.6,24.11640212,8.0,0.18490771,0.235478926,0.652813573,0.593050122,0.653980613,0.689130247,0.313132048,0,1956.915567,965.3244279,11142.62702,156677.3876,921.8333333,898.9166667,1063.166667,1098.25,1013.916667,1121.333333,954.75,0.09415447869212772,0,0,0,31.59533183,25.83133189,26.90299988,29.67433421,27.24833425,26.31666565,27.55099996,31.72866821,29.9330012,27.99066671,27.57866669,26.27400208,290.9577836,17715.03906,20752.48047,24124.38867,27606.25586,56.38872067,66.05719696,76.79031412,87.87344161
GH201400000276,GHGE71FL,GH,2014,276,GH2014DHS,38327.80859,43574.88281,49115.71094,107.3737332,122.0012039,138.7031599,156.3401636,6328.682796,0.003696011,0.004284643,0.00929627,-9999,3229.5,3201.8,3171.7,3323.8,3468.5,3548.7,3496.4,31.51344086,10.0,0.260811577,0.284105144,0.785293314,0.460246699,0.42535523,0.276215213,0.141838312,0.139361062,1509.556452,32538.21044,91324.22843,7298.200544,952.8,935.6,1111.1,733.4,870.9,1235.1,948.5,0.034799232277818906,0,0,0,28.90733337,25.61833445,28.22800191,28.95899963,27.99133301,26.22200012,27.09533437,29.32866669,28.32033285,28.02466583,27.04766591,26.44433339,170.6344086,33545.64063,39030.79297,45139.10156,51417.33984,106.7790905,124.2388727,143.6822228,163.6664759
GH201400000277,GHGE71FL,GH,2014,277,GH2014DHS,2548.570801,2897.469482,3265.901611,178.4928127,202.8088204,230.5732953,259.8921925,6692.666667,0.005988325,0.017474289,0.633469802,-9999,3503,3592,3765,3697,3908,3983,3962,40,10.0,0.033272512,0.088934723,0.509871304,0.428452998,0.206037238,0.237753332,0.220588326,8.90918486,1482.866667,9578.951914,91394.63852,88043.66813,1016,826,1241,832,1019,1253,882,0.01651769975821177,0,0,3,27.98800087,24.91499901,27.30699921,28.05800056,27.25799942,25.17399979,26.23099899,28.19799995,27.47599983,27.27099991,26.53800011,25.76399994,77.8,4725.618652,5615.160156,6630.208008,7708.991211,376.0527838,446.8402475,527.6151891,613.4620287
GH201400000278,GHGE71FL,GH,2014,278,GH2014DHS,13423.44629,15251.91211,17191.48047,37.63911202,42.72815661,48.54834408,54.72218192,10395.58038,0.000382574,0.000837314,0.001384258,-9999,3981.9,4041,4166,3972.2,4146.1,4185.4,4143.4,21.51498638,12.0,0.175134422,0.236640138,0.660823026,0.649541914,0.648720443,0.541134238,0.433921605,0.002131338,1597.209809,8977.794328,42503.18788,26069.3669,1488.888889,1527.666667,1725.444444,1361.555556,1533.777778,1828.444444,1320.888889,0.4024810375244806,0,0,0,27.80866496,24.68233236,26.83200073,27.78766632,26.76266479,25.19566854,26.20733134,28.00466665,27.37966665,27.05033366,26.32999929,25.56700134,434.119891,12810.89063,13759.01953,14688.80078,15449.4082,40.77833138,43.79631941,46.75590504,49.17699366
GH201400000279,GHGE71FL,GH,2014,279,GH2014DHS,3942.634766,4482.380859,5052.344727,11.04512458,12.54979624,14.26786141,16.08211275,5449.525066,9.06E-06,0.000116273,0.000144891,5,2413.444444,2443.666667,2532.888889,2637.666667,2673.222222,2765.111111,2755.111111,25.75461741,8.0,0.131450671,0.204523368,0.638922355,0.547766072,0.497923715,0.609459741,0.398567302,0.003257976,1863.572559,61174.29924,63528.99786,175327.0131,992.3636364,859.7272727,976,981.1818182,864,1085.454545,934.2727273,0.4368330419535373,0,0,0,30.63800049,25.27966563,26.45266724,29.38866679,26.95099894,25.71599833,27.12599945,31.04100037,29.06333415,27.49199931,27.0593338,25.76266479,198.6015831,9433.333984,10066.26465,10674.27734,11145.89551,30.02723467,32.04191555,33.97728005,35.47848731
GH201400000280,GHGE71FL,GH,2014,280,GH2014DHS,4106.288086,4668.438477,5262.060547,11.50359184,13.07072093,14.8601012,16.74965894,5353.666667,5.29E-05,0.00013053,0.000865075,5,2313.083333,2308.166667,2444.666667,2510.916667,2640.333333,2601.5,2683.75,28.016,8.0,0.149424391,0.190778581,0.612810317,0.612735569,0.55926466,0.597534299,0.346589237,0,1901.410667,71854.94708,51163.57282,138051.1495,1022.75,882.1666667,974.6666667,964,894.9166667,1123.583333,908.5,0.09214541625976562,0,0,0,31.61675072,25.83349991,27.0095005,30.13375092,27.55274963,26.37874985,27.74975014,32.01274872,30.05375099,28.11149979,27.81749916,26.41650009,280.5893333,7552.656738,9114.21875,10929.50391,12905.84082,24.04085307,29.01145933,34.78969146,41.08056723
GH201400000281,GHGE71FL,GH,2014,281,GH2014DHS,22455.34375,25529.47656,28775.71484,62.90769472,71.47757913,81.26284778,91.59594516,11137.94293,0.001647329,0.003589629,0.005293682,-9999,4106.3,4172.9,4302.2,4135.1,4311.5,4381.9,4391.1,29.1598916,12.0,0.178475974,0.238440968,0.674665335,0.65069139,0.651614249,0.540966809,0.453732491,0.015543823,1566.554348,11493.08954,35569.38196,44098.17592,1514.1,1621.5,1665.6,1382.8,1511.8,1770.6,1338.1,1.0427336485489556,0,0,0,27.91533407,24.76366679,26.91666667,27.86900075,26.96533203,25.29299927,26.21999868,28.09066772,27.45300039,27.06800079,26.40899913,25.64400228,333.6168478,12105.61133,13028.98828,13934.55078,14675.20215,38.53335765,41.47255776,44.35505273,46.71261926
GH201400000282,GHGE71FL,GH,2014,282,GH2014DHS,42580.9375,48410.25781,54565.9375,2982.217347,3388.483342,3852.365913,4342.219339,4991,0.225857735,0.300049999,0.384825793,5,2180,2251,2306,2459,2566,2602,2528,56.46666667,8,0.127434606,0.205760499,0.607200482,0.590152621,0.536683202,0.603824437,0.349181533,7.361342367,1912.866667,23333.12478,46902.92206,188093.9821,980,772,900,860,936,1120,975,0.20241591135660808,3,3,3,31.70899963,25.88500023,27.0909996,29.57299995,27.29100037,26.3010006,27.80200005,31.70899963,30.16500092,28.40399933,28.04299927,26.36800003,1.866666667,3465.567627,3592.112549,3699.87085,3752.555176,275.7811092,285.8512342,294.4263673,298.6188527
GH201400000283,GHGE71FL,GH,2014,283,GH2014DHS,321.1421814,365.1064453,411.532135,22.49165387,25.5556828,29.05424776,32.74868676,7855.266667,0.000593308,0.001397873,0.002161912,-9999,2942,2934,3218,3449,3841,4076,4032,31.2,11,0.227411124,0.304971296,0.838395086,0.488107353,0.217420354,0.34199518,0.213714391,0.012050414,1807.666667,25691.45556,17456.52106,3337.942392,1755,1295,1661,1273,1333,1546,1133,0.7928849538167317,0,0,0,27.06500053,23.9109993,25.80599976,27.26399994,26.11400032,24.13800049,25.30900002,27.36800003,26.38899994,26.12100029,25.48600006,24.70499992,268,1415.258301,1498.167725,1575.972412,1632.458252,112.6226772,119.2203995,125.4118998,129.9069001
GH201400000284,GHGE71FL,GH,2014,284,GH2014DHS,32640.28906,37108.73828,41827.35547,91.44038985,103.897267,118.1207826,133.1406076,7778.633152,0.010945156,0.013029553,0.016762263,-9999,4069,4132.222222,4173.444444,4516.888889,4858.222222,4862.777778,4902,31.26287263,11.0,0.112565348,0.177916629,0.618738955,0.521420717,0.485252082,0.518708706,0.366538614,0.045035548,1616.3125,107203.945,57272.41694,97715.12915,1545,1176.3,1337.9,1118.2,1185.4,1429.2,941.9,0.08584923329560654,0,0,0,26.63566589,23.54833476,25.45333354,26.95166524,25.70066833,23.77733358,24.77533468,27.13433329,26.15833537,25.57733409,24.91166687,24.13633219,120.3125,26364.99805,29598.31836,33047.42969,36360.9375,83.92239529,94.21437348,105.1932358,115.7404588
GH201400000285,GHGE71FL,GH,2014,285,GH2014DHS,6824.621094,7758.910156,8745.505859,477.9721357,543.0860909,617.4344522,695.9452436,7900.8,0.086928815,0.126866937,0.166925689,-9999,3829,3859,3875,3944,4275,4265,4331,35.73333333,11.0,0.10909874,0.170918653,0.608072692,0.518029273,0.486099154,0.502262235,0.320658773,1.152277212,1597.4,101614.1718,40845.94469,111765.4764,1554,1215,1306,1091,1106,1396,933,0.22507632573445638,0,0,1,26.60199928,23.47200012,25.47200012,27.20400047,25.95499992,23.65699959,24.61199951,27.25300026,26.13100052,25.52499962,24.75799942,23.95499992,81.93333333,738.4937744,724.2409668,705.8010864,677.305542,58.76746732,57.63326493,56.16586587,53.8982625
GH201400000286,GHGE71FL,GH,2014,286,GH2014DHS,14133.94238,16068.875,18112.13867,39.59563916,44.9897359,51.14881772,57.65272799,5098.298387,3.11E-05,0.000299765,0.000632133,1,2341.1,2362.8,2478.5,2606.8,2599.9,2652.7,2660.1,29.35483871,8.0,0.167256355,0.253815857,0.694588581,0.567561252,0.513398749,0.617697035,0.375293868,0.023567374,1885.282258,16302.90246,68267.60336,213066.7218,980.9090909,897.6363636,1037.636364,970.9090909,872.7272727,1042.818182,916.4545455,0.24587684549311156,0,0,0,30.46624947,25.33975029,26.3172493,29.05150032,26.67224884,25.77449989,27.10800171,30.75249863,28.95699883,27.54375076,27.10924911,25.78649902,147.7284946,9490.998047,10123.25684,10729.86621,11198.83594,30.21078508,32.22332733,34.15422492,35.64700193
GH201400000287,GHGE71FL,GH,2014,287,GH2014DHS,6947.223633,7898.297852,8902.617188,486.5588479,552.842491,628.5265726,708.447766,6601.533333,0.000479322,0.003028898,0.004161375,5,2985,2995,3044,3169,3227,3278,3284,28,9,0.184188942,0.290675736,0.846230977,0.577774584,0.501511037,0.511545897,0.319644839,0.546212492,1856.2,21938.49274,33009.5395,12078.79169,1544,1231,1444,1331,1139,1467,1122,0.2129475752512614,0,0,0,29.59500122,25.9279995,27.53000069,29.85599899,28.15400124,26.23600006,27.20299911,30.36599922,28.47699928,28.09200096,27.35000038,26.66300011,686.8,615.4015503,714.9891968,825.4737549,938.4604492,48.97209936,56.89703246,65.68911424,74.68030969
GH201400000288,GHGE71FL,GH,2014,288,GH2014DHS,6811.99707,7744.558105,8729.330078,477.0880019,542.081503,616.2923522,694.6580159,7862.266667,0.034018829,0.049526711,0.057042331,-9999,4077,4210,4008,3960,4204,4413,4416,18.6,11,0.21137204,0.272197945,0.786629398,0.505410194,0.25792262,0.535870254,0.355671644,0.567327726,1771.333333,71746.63012,16074.47923,15267.56052,1623,1326,1600,1137,1085,1380,1045,0.043992515405019125,0,0,0,28.30800056,24.95899963,26.63700104,28.45499992,26.9659996,25.2840004,26.26499939,28.74399948,27.49099922,27.02499962,26.29100037,25.71199989,267.4,447.7027893,566.4275513,712.131958,881.6234131,35.62705598,45.07487235,56.66966062,70.15736207
GH201400000289,GHGE71FL,GH,2014,289,GH2014DHS,36067.48047,41005.10938,46219.17969,101.0415237,114.806356,130.523317,147.1202183,5084.378016,0.000126038,0.001125783,0.001901357,1,2007.363636,2052.818182,2209.181818,2333.454545,2368.090909,2371.363636,2351.090909,29.03733333,8.0,0.159536114,0.271088346,0.734637296,0.554008245,0.50065732,0.62349093,0.373334229,0.079197415,1903.898123,23385.74871,45655.70279,235805.9066,1005.833333,873.1666667,987.5833333,971.6666667,888,1074.666667,984.5,0.2199723758799507,0,0,0,30.65975189,25.42399979,26.21650124,28.86999893,26.4640007,25.85800171,27.28125,30.70499992,29.14350128,27.71000099,27.3702507,25.85799789,192.5695187,16423.94922,19179.26953,22307.88281,25605.45898,52.27905407,61.04951101,71.00819638,81.50470734
GH201400000290,GHGE71FL,GH,2014,290,GH2014DHS,23039.33008,26193.41016,29524.07031,64.54370807,73.33646536,83.37621407,93.9780346,9997.763441,0.00688276,0.01048552,0.01657472,-9999,4301.555556,4365.555556,4389.777778,4327.555556,4464.333333,4506.888889,4555,29.78436658,12.0,0.127892515,0.200351041,0.667893195,0.497535082,0.408291707,0.466213373,0.322252677,0.009564238,1625.669355,107133.2185,70552.49464,37686.93274,1720.1,1342.9,1386.3,1278,1380.6,1635.1,1119.3,1.0677911081621725,0,1,1,27.28733317,24.55633291,26.31799825,27.40600077,26.22666423,24.92100016,25.77933248,27.48233541,27.01333364,26.55633291,26.0036672,25.27666728,165.8951613,24547.5293,26231.39648,27889.65039,29236.66797,78.13721258,83.49712828,88.77551441,93.06320454
GH201400000291,GHGE71FL,GH,2014,291,GH2014DHS,14388.17871,16357.91699,18437.93164,1007.696827,1144.974882,1301.721674,1467.24398,14428.21429,0.19945318,0.240188945,0.257293398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,71.18181818,-9999,0.039250811,0.105222201,0.52978675,0.631605208,0.650838792,0.446267039,0.386940151,0.482542073,1470,1498.596875,25796.82374,61648.61498,1831,1796,1902,1860,1851,2252,1568,0.00263307678202788,2,2,2,27.78222084,24.79999924,27.17555618,27.83333397,26.92666626,25.45999908,26.18000031,27.95555496,27.32222176,27.11111069,26.18222237,25.45555496,252.6428571,931.3546143,1079.745117,1243.909424,1411.113892,74.11484532,85.92338632,98.98716679,112.2928756
GH201400000292,GHGE71FL,GH,2014,292,GH2014DHS,49300.51563,56049.74219,63176.83203,138.1132919,156.9284152,178.4118706,201.0981021,11385.7957,0.006825423,0.008668898,0.025996087,-9999,3603.888889,3639,3715.888889,3770.888889,4129.333333,4210.666667,4202.444444,39.81233244,12.0,0.095649714,0.165982216,0.60923986,0.598708493,0.58198997,0.470968791,0.361940384,0.185172962,1499.948925,62498.40324,42760.78411,113521.5588,1547.333333,1719,1587.888889,1370.888889,1694.111111,1861.555556,1323.222222,0.3842193849625126,0,0,0,27.61633301,24.60033162,26.72533417,27.54866791,26.695666,25.12600199,25.95700073,27.6969986,27.13899994,26.76700083,26.11833191,25.34700012,190.5349462,30437.87891,31487.75781,32369.29102,32766.5625,96.88677772,100.228646,103.0346534,104.2992078
GH201400000293,GHGE71FL,GH,2014,293,GH2014DHS,21560.75,24512.41406,27629.32617,60.40152659,68.62999879,78.0254373,87.94687669,14271.25469,0.004545327,0.005296159,0.011292427,-9999,3637.444444,3621.888889,3743.555556,3700.111111,3890.666667,3968.888889,3953.555556,32.61021505,12.0,0.056511057,0.125768603,0.561938709,0.635969298,0.644799846,0.481395517,0.41396216,0.058289548,1438.252011,10758.91434,9265.242158,81716.45658,1561.555556,1710.666667,1614,1472.777778,1659.333333,1978.444444,1398,0.04130879931411539,0,0,1,27.84275055,24.71349907,27.20949936,27.77574921,26.93924904,25.46800041,26.14775085,27.87475204,27.2927494,26.97275162,26.0957489,25.35950089,275.230563,24650.60938,28481.55664,32714.26367,37014.46875,78.46532666,90.65961052,104.1327355,117.8207133
GH201400000294,GHGE71FL,GH,2014,294,GH2014DHS,80710.85938,91760.15625,103428.0625,226.1080456,256.9106446,292.0816489,329.221748,9567.840108,0.040746443,0.070496721,0.091097676,-9999,3948.3,4042.3,4105.5,4215.4,4428.1,4508.4,4518.4,39.98373984,11.0,0.195670202,0.243916185,0.689203509,0.467431959,0.313414796,0.453281116,0.306016731,0.352619893,1629.99187,130032.5296,56358.6873,23920.65405,1568.272727,1265.727273,1484.818182,1281.454545,1268,1467.454545,1021.090909,2.186665025829946,0,1,1,26.28633372,23.41966756,25.14966583,26.22133382,25.17533366,23.72133382,24.62466685,26.41500092,25.79733276,25.42666626,24.9386673,24.22866567,35.65853659,44011.39063,46211.47656,48216.625,49539.57813,140.0926074,147.0956984,153.4782842,157.6893748
GH201400000295,GHGE71FL,GH,2014,295,GH2014DHS,136864.1406,155600.8125,175386.4688,383.4191042,435.6520902,495.2927692,558.2724692,8723.595833,0.144490992,0.220267046,0.242425419,-9999,3589.333333,3688.666667,3858.833333,3899.666667,4160.333333,4381.333333,4355.333333,42.50862069,11.0,0.000892842,0.055068305,0.477286527,0.499637413,0.408632135,0.37374084,0.279132247,1.459970784,1423.408333,3026.864036,26375.21567,150738.3816,1281.285714,959.2857143,1294.714286,900,1123.857143,1378.857143,933.7142857,0.07079695818717019,1,1,1,27.87065506,24.52192688,27.28592873,28.01870728,26.97886658,25.13412094,26.16445541,28.08058548,27.36872673,27.12385941,26.08061218,25.34751129,80.54166667,80707.57813,94025.72656,108936.6797,124378.0938,256.9002001,299.2931832,346.7562212,395.9077688
GH201400000296,GHGE71FL,GH,2014,296,GH2014DHS,27888.33594,31706.24414,35737.89844,1953.199819,2219.28326,2523.102741,2843.931596,5586.571429,0.136748691,0.273911119,0.367228349,1,2356,2404,2497,2589,2665,2815,2720,55.57142857,8,0.132151341,0.18196078,0.543305193,0.530624986,0.467997223,0.583353639,0.327152908,9.88542277,1832.071429,28916.71628,60729.84798,178057.618,995,885,1054,1000,912,1076,900,0.08080868210111346,3,3,3,30.03300095,25.09700012,26.33399963,29.20700073,26.89999962,25.53300095,26.93400002,30.71299934,28.65399933,27.38100052,26.93000031,25.62700081,39.07142857,648.8866577,698.7840576,747.7927246,787.9991455,51.63675954,55.60746846,59.50745426,62.70697958
GH201400000297,GHGE71FL,GH,2014,297,GH2014DHS,12394.56152,14091.37305,15883.18457,34.72283705,39.45311467,44.85423352,50.55774673,6852.758621,1.26E-05,0.000112375,0.00029646,5,3373.8,3298.7,3460.1,3416.7,3643.6,3709,3738.5,25.54133333,9.0,0.209311207,0.323870364,0.88833712,0.58873117,0.503127635,0.515759528,0.369129896,0.019878481,1833.320955,19689.82283,31425.16817,14790.72317,1675.555556,1146.222222,1562.333333,1323.555556,1231.555556,1536.666667,1196.666667,0.7073827283135776,0,0,0,28.74349976,25.35650063,27.16124916,29.07975006,27.62274933,25.62875175,26.57899857,29.40575027,27.81200027,27.64050102,26.82849884,26.125,610,9372.958008,10889.81055,12572.62598,14293.37891,29.83505197,34.66334357,40.01991145,45.49723814
GH201400000298,GHGE71FL,GH,2014,298,GH2014DHS,20727.91016,23565.55469,26562.07031,1451.708966,1649.474681,1875.287258,2113.742394,5888.266667,0.027882723,0.040932995,0.052947659,4,2332,2343,2379,2544,2807,2746,2731,43.6,8,0.12928367,0.155319061,0.568853759,0.606105506,0.604654729,0.639671981,0.331361026,1.160989794,1882.2,61381.27527,72052.65676,116246.6566,980,980,1095,1066,1011,1173,879,0.4874977747599284,0,0,0,30.29700089,25.20100021,26.52899933,29.52099991,27.15500069,25.61300087,26.75,30.8920002,28.82600021,27.45599937,26.96699905,25.65299988,90.66666667,316.1022339,387.4022522,471.803894,565.805603,25.15461652,30.8284917,37.54496095,45.02537927
GH201400000299,GHGE71FL,GH,2014,299,GH2014DHS,16599.32422,18871.76953,21271.43555,1162.55754,1320.932251,1501.767703,1692.727057,6483.714286,0.002793107,0.013011968,0.013692425,5,2801,2737,2765,2922,3009,3057,3085,51.71428571,9.0,0.118550351,0.18071867,0.657802668,0.615894079,0.609783173,0.672879159,0.426719069,0.910673326,1890.428571,14783.85875,45909.46538,36964.81437,1274,1184,1444,1334,1226,1377,1102,0.04120523588997977,0,0,0,29.86999893,25.6230011,27.23600006,29.57900047,27.71800041,25.9109993,26.80900002,30.63199997,28.5739994,27.89500046,27.17500114,26.06699944,76.07142857,432.1948853,539.6541138,669.5980835,818.1242676,34.39297619,42.94430989,53.28492244,65.10426063
GH201400000300,GHGE71FL,GH,2014,300,GH2014DHS,84821.375,96433.40625,108695.5313,237.6234529,269.9948222,306.9570657,345.988622,8198.609418,0.075429714,0.13831387,0.185526685,-9999,3640.777778,3698.111111,3870.777778,4123.222222,4372.444444,4478.888889,4469.666667,37.50420168,11.0,0.00024699,0.05231997,0.488409885,0.508953953,0.394806957,0.45968825,0.348527972,0.296964829,1437.454294,8475.984893,26610.73933,136416.7736,1157.777778,870.1111111,1227,885.2222222,1113,1246.777778,884.6666667,0.10543253724004181,1,1,1,27.91519547,24.57138824,27.38024902,27.95911026,27.01777649,25.17433167,26.23788834,28.1950531,27.5423317,27.17705536,26.16008377,25.41305542,99.06648199,76442.53125,87386.6875,99326.99219,111240.2422,243.3241342,278.1604655,316.1676358,354.0886883
GH201400000301,GHGE71FL,GH,2014,301,GH2014DHS,134836.1875,153295.2344,172787.7344,377.7378944,429.196915,487.9538861,550.0004407,8424.298913,0.026689721,0.03959323,0.070679064,-9999,4224.9,4235.3,4379.1,4283.4,4490.2,4686.5,4696.2,33.96467391,10.0,0.030005523,0.090843873,0.515980222,0.502591133,0.340073705,0.478968561,0.375468314,0.635637391,1481.434783,20617.06991,61044.28352,113627.2832,1226.6,948.4,1402.6,1022.1,1208.4,1404.7,1008.5,0.08840725732886273,0,0,1,27.62649918,24.63700104,26.93050003,27.520998,26.68924904,25.03950119,26.02600098,27.73925018,27.2670002,26.92374992,26.22249985,25.59924889,53.05706522,76959.42969,89340.90625,103140.5781,117338.2188,244.9694731,284.380937,328.3066568,373.4991507
